target,drug1,drug2,affinity1,affinity2
P78527,CHEMBL1242656,CHEMBL1242844,13.070616222,11.662249437
P78527,CHEMBL1242748,CHEMBL1242844,12.921023053,11.662249437
Q9Y4K4,CHEMBL1090356,CHEMBL1090360,13.299970641,14.400162274
Q9Y4K4,CHEMBL1090356,CHEMBL2001228,13.299970641,12.1
Q9Y4K4,CHEMBL1090360,CHEMBL2001228,14.400162274,12.1
Q9Y4K4,CHEMBL1090360,CHEMBL2005482,14.400162274,12.499996913
Q9Y4K4,CHEMBL183844,CHEMBL2004311,11.200000128,12.299998172
Q9Y4K4,CHEMBL196363,CHEMBL1967531,13.200015437,14.200179498
Q9Y4K4,CHEMBL196363,CHEMBL1973145,13.200015437,11.200000128
Q9Y4K4,CHEMBL196363,CHEMBL2000335,13.200015437,14.700326279
Q9Y4K4,CHEMBL196363,CHEMBL211378,13.200015437,11.599999679
Q9Y4K4,CHEMBL1964948,CHEMBL1974998,13.699980365,11.500000186
Q9Y4K4,CHEMBL1964948,CHEMBL1978271,13.699980365,11.500000186
Q9Y4K4,CHEMBL1964948,CHEMBL1979773,13.699980365,15.200179498
Q9Y4K4,CHEMBL1964948,CHEMBL1994977,13.699980365,11.500000186
Q9Y4K4,CHEMBL1965507,CHEMBL1970203,11.800000504,13.000008766
Q9Y4K4,CHEMBL1965507,CHEMBL1972576,11.800000504,13.1
Q9Y4K4,CHEMBL1965836,CHEMBL1998159,12.199999035,13.200015437
Q9Y4K4,CHEMBL1965988,CHEMBL394619,14.299970641,13.1
Q9Y4K4,CHEMBL1966204,CHEMBL1999931,12.299998172,13.600038134
Q9Y4K4,CHEMBL1967531,CHEMBL1983963,14.200179498,12.699997654
Q9Y4K4,CHEMBL1967531,CHEMBL211378,14.200179498,11.599999679
Q9Y4K4,CHEMBL1967531,CHEMBL262433,14.200179498,13.200015437
Q9Y4K4,CHEMBL1969483,CHEMBL1978267,12.499996913,13.600038134
Q9Y4K4,CHEMBL1972158,CHEMBL1999931,11.800000504,13.600038134
Q9Y4K4,CHEMBL1972339,CHEMBL1986499,12.699997654,11.300000237
Q9Y4K4,CHEMBL1973145,CHEMBL1983963,11.200000128,12.699997654
Q9Y4K4,CHEMBL1973145,CHEMBL2000335,11.200000128,14.700326279
Q9Y4K4,CHEMBL1973348,CHEMBL2001751,11.200000128,13.299970641
Q9Y4K4,CHEMBL1973720,CHEMBL2006439,13.399988938,11.800000504
Q9Y4K4,CHEMBL1974998,CHEMBL1979773,11.500000186,15.200179498
Q9Y4K4,CHEMBL1976220,CHEMBL211378,13.500007822,11.599999679
Q9Y4K4,CHEMBL1977128,CHEMBL1999931,11.900000875,13.600038134
Q9Y4K4,CHEMBL1978267,CHEMBL2000078,13.600038134,12.399997603
Q9Y4K4,CHEMBL1978271,CHEMBL1979773,11.500000186,15.200179498
Q9Y4K4,CHEMBL1979093,CHEMBL1984363,13.8000571,12.1
Q9Y4K4,CHEMBL1979773,CHEMBL1994977,15.200179498,11.500000186
Q9Y4K4,CHEMBL1979773,CHEMBL2007073,15.200179498,11.500000186
Q9Y4K4,CHEMBL1980178,CHEMBL1992220,11.999998417,13.600038134
Q9Y4K4,CHEMBL1980178,CHEMBL1996980,11.999998417,13.200015437
Q9Y4K4,CHEMBL1980178,CHEMBL2005509,11.999998417,13.600038134
Q9Y4K4,CHEMBL1980435,CHEMBL1992363,11.999998417,13.000008766
Q9Y4K4,CHEMBL1981133,CHEMBL1987679,14.400162274,11.200000128
Q9Y4K4,CHEMBL1982271,CHEMBL1995712,13.500007822,11.900000875
Q9Y4K4,CHEMBL1982383,CHEMBL1991395,12.499996913,11.300000237
Q9Y4K4,CHEMBL1982383,CHEMBL2007372,12.499996913,11.200000128
Q9Y4K4,CHEMBL1983589,CHEMBL1997846,13.299970641,11.999998417
Q9Y4K4,CHEMBL1983595,CHEMBL1999931,11.699999383,13.600038134
Q9Y4K4,CHEMBL1983963,CHEMBL2005828,12.699997654,14.1
Q9Y4K4,CHEMBL1983963,CHEMBL211378,12.699997654,11.599999679
Q9Y4K4,CHEMBL1984363,CHEMBL2000335,12.1,14.700326279
Q9Y4K4,CHEMBL1984586,CHEMBL211378,13.699980365,11.599999679
Q9Y4K4,CHEMBL1986666,CHEMBL244378,11.699999383,13.1
Q9Y4K4,CHEMBL1986666,CHEMBL396523,11.699999383,13.200015437
Q9Y4K4,CHEMBL1987073,CHEMBL1999931,11.800000504,13.600038134
Q9Y4K4,CHEMBL1990162,CHEMBL1999931,11.800000504,13.600038134
Q9Y4K4,CHEMBL1992220,CHEMBL2006456,13.600038134,12.499996913
Q9Y4K4,CHEMBL1995712,CHEMBL1996980,11.900000875,13.200015437
Q9Y4K4,CHEMBL1995811,CHEMBL1999931,12.199999035,13.600038134
Q9Y4K4,CHEMBL1999414,CHEMBL2001257,15.798970004,13.399988938
Q9Y4K4,CHEMBL1999484,CHEMBL482967,13.8000571,11.800000504
Q9Y4K4,CHEMBL1999931,CHEMBL2003638,13.600038134,12.499996913
Q9Y4K4,CHEMBL2005509,CHEMBL2006456,13.600038134,12.499996913
Q9Y4K4,CHEMBL2005828,CHEMBL211378,14.1,11.599999679
Q9Y4K4,CHEMBL211378,CHEMBL231209,11.599999679,13.399988938
Q9Y4K4,CHEMBL211378,CHEMBL262433,11.599999679,13.200015437
Q9Y4K4,CHEMBL211378,CHEMBL394619,11.599999679,13.1
Q9Y4K4,CHEMBL211378,CHEMBL394790,11.599999679,13.399988938
Q9UBF8,CHEMBL1081312,CHEMBL1241491,13.32184875,11.196910013
Q9UBF8,CHEMBL1081312,CHEMBL1242295,13.32184875,11.108773924
Q9UBF8,CHEMBL1230790,CHEMBL1241578,11.685026652,13.869551079
Q9UBF8,CHEMBL1230790,CHEMBL1242109,11.685026652,10.497940009
Q9UBF8,CHEMBL1230790,CHEMBL1242378,11.685026652,10.596209317
Q9UBF8,CHEMBL1233881,CHEMBL1240553,13.104364805,11.392429824
Q9UBF8,CHEMBL1233881,CHEMBL1240554,13.104364805,11.923908741
Q9UBF8,CHEMBL1233881,CHEMBL1242201,13.104364805,10.1
Q9UBF8,CHEMBL1233881,CHEMBL1242203,13.104364805,10.923908741
Q9UBF8,CHEMBL1233881,CHEMBL1242288,13.104364805,10.844727495
Q9UBF8,CHEMBL1233881,CHEMBL1242289,13.104364805,11.401029996
Q9UBF8,CHEMBL1233881,CHEMBL1242472,13.104364805,11.359637311
Q9UBF8,CHEMBL1233881,CHEMBL1242569,13.104364805,11.020818754
Q9UBF8,CHEMBL1233881,CHEMBL1242659,13.104364805,10.1
Q9UBF8,CHEMBL1233882,CHEMBL1241490,14.196910013,11.344125144
Q9UBF8,CHEMBL1233882,CHEMBL1241492,14.196910013,10.953871964
Q9UBF8,CHEMBL1233882,CHEMBL1241587,14.196910013,11.401029996
Q9UBF8,CHEMBL1233882,CHEMBL1241588,14.196910013,11.140958608
Q9UBF8,CHEMBL1233882,CHEMBL1242294,14.196910013,11.487216143
Q9UBF8,CHEMBL1240544,CHEMBL1241578,10.98941029,13.869551079
Q9UBF8,CHEMBL1240553,CHEMBL1242201,11.392429824,10.1
Q9UBF8,CHEMBL1240553,CHEMBL1242659,11.392429824,10.1
Q9UBF8,CHEMBL1240554,CHEMBL1242201,11.923908741,10.1
Q9UBF8,CHEMBL1240554,CHEMBL1242288,11.923908741,10.844727495
Q9UBF8,CHEMBL1240554,CHEMBL1242659,11.923908741,10.1
Q9UBF8,CHEMBL1241301,CHEMBL1242114,10.1,11.508935393
Q9UBF8,CHEMBL1241483,CHEMBL1241578,10.986056648,13.869551079
Q9UBF8,CHEMBL1241483,CHEMBL1242112,10.986056648,12.160480747
Q9UBF8,CHEMBL1241484,CHEMBL1241578,11.437242168,13.869551079
Q9UBF8,CHEMBL1241484,CHEMBL1241945,11.437242168,12.777780705
Q9UBF8,CHEMBL1241485,CHEMBL1241578,11.131517051,13.869551079
Q9UBF8,CHEMBL1241485,CHEMBL1242112,11.131517051,12.160480747
Q9UBF8,CHEMBL1241485,CHEMBL1242200,11.131517051,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1241677,11.730784143,10.485102784
Q9UBF8,CHEMBL1241487,CHEMBL1241768,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1241769,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1241858,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1241859,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1242567,11.730784143,10.719788758
Q9UBF8,CHEMBL1241487,CHEMBL1242657,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1242658,11.730784143,10.1
Q9UBF8,CHEMBL1241487,CHEMBL1242844,11.730784143,10.1
Q9UBF8,CHEMBL1241578,CHEMBL1241579,13.869551079,10.935647144
Q9UBF8,CHEMBL1241578,CHEMBL1241582,13.869551079,11.392429824
Q9UBF8,CHEMBL1241578,CHEMBL1241945,13.869551079,12.777780705
Q9UBF8,CHEMBL1241578,CHEMBL1242026,13.869551079,11.020818754
Q9UBF8,CHEMBL1241578,CHEMBL1242027,13.869551079,11.555931956
Q9UBF8,CHEMBL1241578,CHEMBL1242109,13.869551079,10.497940009
Q9UBF8,CHEMBL1241578,CHEMBL1242114,13.869551079,11.508935393
Q9UBF8,CHEMBL1241578,CHEMBL1242198,13.869551079,11.531798276
Q9UBF8,CHEMBL1241578,CHEMBL1242200,13.869551079,10.1
Q9UBF8,CHEMBL1241578,CHEMBL1242285,13.869551079,11.488276692
Q9UBF8,CHEMBL1241578,CHEMBL1242290,13.869551079,11.329147988
Q9UBF8,CHEMBL1241578,CHEMBL1242377,13.869551079,11.702059991
Q9UBF8,CHEMBL1241578,CHEMBL1242378,13.869551079,10.596209317
Q9UBF8,CHEMBL1241578,CHEMBL1242468,13.869551079,11.006578315
Q9UBF8,CHEMBL1241578,CHEMBL1242848,13.869551079,11.426058001
Q9UBF8,CHEMBL1241581,CHEMBL1242201,12.37572413,10.1
Q9UBF8,CHEMBL1241581,CHEMBL1242288,12.37572413,10.844727495
Q9UBF8,CHEMBL1241677,CHEMBL1242749,10.485102784,11.643633967
Q9UBF8,CHEMBL1241678,CHEMBL1241768,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1241769,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1241770,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1241858,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1241859,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1242657,11.155517328,10.1
Q9UBF8,CHEMBL1241678,CHEMBL1242658,11.155517328,10.1
Q9UBF8,CHEMBL1241768,CHEMBL1242748,10.1,11.144793462
Q9UBF8,CHEMBL1241768,CHEMBL1242749,10.1,11.643633967
Q9UBF8,CHEMBL1241770,CHEMBL1242748,10.1,11.144793462
Q9UBF8,CHEMBL1241770,CHEMBL1242749,10.1,11.643633967
Q9UBF8,CHEMBL1241859,CHEMBL1242748,10.1,11.144793462
Q9UBF8,CHEMBL1241859,CHEMBL1242749,10.1,11.643633967
Q9UBF8,CHEMBL1241945,CHEMBL1242026,12.777780705,11.020818754
Q9UBF8,CHEMBL1241945,CHEMBL1242377,12.777780705,11.702059991
Q9UBF8,CHEMBL1241945,CHEMBL1242848,12.777780705,11.426058001
Q9UBF8,CHEMBL1242027,CHEMBL1242109,11.555931956,10.497940009
Q9UBF8,CHEMBL1242029,CHEMBL1242200,11.186186148,10.1
Q9UBF8,CHEMBL1242109,CHEMBL1242114,10.497940009,11.508935393
Q9UBF8,CHEMBL1242109,CHEMBL1242198,10.497940009,11.531798276
Q9UBF8,CHEMBL1242109,CHEMBL1242377,10.497940009,11.702059991
Q9UBF8,CHEMBL1242113,CHEMBL1242114,10.1,11.508935393
Q9UBF8,CHEMBL1242113,CHEMBL1242290,10.1,11.329147988
Q9UBF8,CHEMBL1242198,CHEMBL1242200,11.531798276,10.1
Q9UBF8,CHEMBL1242200,CHEMBL1242285,10.1,11.488276692
Q9UBF8,CHEMBL1242200,CHEMBL1242290,10.1,11.329147988
Q9UBF8,CHEMBL1242200,CHEMBL1242751,10.1,11.543697499
Q9UBF8,CHEMBL1242201,CHEMBL1242289,10.1,11.401029996
Q9UBF8,CHEMBL1242289,CHEMBL1242659,11.401029996,10.1
Q9UBF8,CHEMBL1242377,CHEMBL1242378,11.702059991,10.596209317
Q9UBF8,CHEMBL1242656,CHEMBL1242657,11.491473966,10.1
Q9UBF8,CHEMBL1242656,CHEMBL1242658,11.491473966,10.1
Q9UBF8,CHEMBL1242656,CHEMBL1242844,11.491473966,10.1
Q9UBF8,CHEMBL1242657,CHEMBL1242748,10.1,11.144793462
Q9UBF8,CHEMBL1242657,CHEMBL1242749,10.1,11.643633967
Q9UBF8,CHEMBL1242658,CHEMBL1242748,10.1,11.144793462
Q9UBF8,CHEMBL1242658,CHEMBL1242749,10.1,11.643633967
Q9UBF8,CHEMBL1242748,CHEMBL1242844,11.144793462,10.1
Q9UBF8,CHEMBL1242749,CHEMBL1242844,11.643633967,10.1
O00444,CHEMBL1242373,CHEMBL1968406,12.699997654,11.500000186
O00444,CHEMBL1682345,CHEMBL1975128,11.699999383,13.500007822
O00444,CHEMBL1727312,CHEMBL1971801,10.700000075,12.499996913
O00444,CHEMBL183844,CHEMBL185569,11.500000186,12.599996932
O00444,CHEMBL184847,CHEMBL185569,11.500000186,12.599996932
O00444,CHEMBL185569,CHEMBL375284,12.599996932,11.500000186
O00444,CHEMBL196363,CHEMBL1973145,12.899998135,11.500000186
O00444,CHEMBL196363,CHEMBL2000335,12.899998135,13.99997427
O00444,CHEMBL196363,CHEMBL211378,12.899998135,11.500000186
O00444,CHEMBL196363,CHEMBL231209,12.899998135,11.500000186
O00444,CHEMBL196363,CHEMBL262433,12.899998135,11.500000186
O00444,CHEMBL1964307,CHEMBL1976328,12.799991797,11.500000186
O00444,CHEMBL1964777,CHEMBL1971017,11.500000186,12.799991797
O00444,CHEMBL1967116,CHEMBL1977148,13.99997427,11.500000186
O00444,CHEMBL1967116,CHEMBL1988075,13.99997427,12.899998135
O00444,CHEMBL1967116,CHEMBL1989708,13.99997427,12.44998516
O00444,CHEMBL1967531,CHEMBL2000335,12.699997654,13.99997427
O00444,CHEMBL1967531,CHEMBL211378,12.699997654,11.500000186
O00444,CHEMBL1967531,CHEMBL262433,12.699997654,11.500000186
O00444,CHEMBL1968850,CHEMBL1970873,11.999998417,10.700000075
O00444,CHEMBL1970873,CHEMBL1977346,10.700000075,12.899998135
O00444,CHEMBL1973145,CHEMBL1983963,11.500000186,13.000008766
O00444,CHEMBL1973145,CHEMBL2000335,11.500000186,13.99997427
O00444,CHEMBL1973348,CHEMBL2001751,11.500000186,12.799991797
O00444,CHEMBL1974254,CHEMBL1977148,13.000008766,11.500000186
O00444,CHEMBL1975128,CHEMBL1989646,13.500007822,12.399997603
O00444,CHEMBL1977148,CHEMBL1982466,11.500000186,13.699980365
O00444,CHEMBL1977619,CHEMBL1996390,10.499999968,12.499996913
O00444,CHEMBL1977619,CHEMBL1999556,10.499999968,12.499996913
O00444,CHEMBL1979057,CHEMBL2004771,13.500007822,12.399997603
O00444,CHEMBL1979516,CHEMBL1982476,11.599999679,13.500007822
O00444,CHEMBL1980297,CHEMBL1989708,14.1,12.44998516
O00444,CHEMBL1982466,CHEMBL1989708,13.699980365,12.44998516
O00444,CHEMBL1983963,CHEMBL211378,13.000008766,11.500000186
O00444,CHEMBL1983963,CHEMBL231209,13.000008766,11.500000186
O00444,CHEMBL1983963,CHEMBL262433,13.000008766,11.500000186
O00444,CHEMBL1983963,CHEMBL394790,13.000008766,11.999998417
O00444,CHEMBL1984162,CHEMBL1987054,14.798970004,13.399988938
O00444,CHEMBL1984363,CHEMBL2000335,12.399997603,13.99997427
O00444,CHEMBL1987007,CHEMBL2005475,11.500000186,12.799991797
O00444,CHEMBL1989708,CHEMBL2002165,12.44998516,13.500007822
O00444,CHEMBL1997129,CHEMBL226471,13.600038134,12.199999035
O00444,CHEMBL2000335,CHEMBL2005828,13.99997427,12.499996913
O00444,CHEMBL201511,CHEMBL529663,12.104364805,11.1
Q9H4B4,CHEMBL116070,CHEMBL1974310,11.200000128,12.499996913
Q9H4B4,CHEMBL196363,CHEMBL1973145,12.599996932,11.200000128
Q9H4B4,CHEMBL196363,CHEMBL1984586,12.599996932,11.300000237
Q9H4B4,CHEMBL196363,CHEMBL394790,12.599996932,11.300000237
Q9H4B4,CHEMBL1965988,CHEMBL1969102,11.200000128,12.299998172
Q9H4B4,CHEMBL1967116,CHEMBL1974254,12.599996932,11.400000202
Q9H4B4,CHEMBL1967116,CHEMBL1979883,12.599996932,11.200000128
Q9H4B4,CHEMBL1967116,CHEMBL1988075,12.599996932,11.200000128
Q9H4B4,CHEMBL1967531,CHEMBL2000335,11.699999383,13.500007822
Q9H4B4,CHEMBL1967531,CHEMBL211378,11.699999383,12.799991797
Q9H4B4,CHEMBL1967531,CHEMBL262433,11.699999383,13.1
Q9H4B4,CHEMBL1967560,CHEMBL1968380,13.399988938,14.400162274
Q9H4B4,CHEMBL1969102,CHEMBL1973211,12.299998172,11.200000128
Q9H4B4,CHEMBL1969102,CHEMBL1979883,12.299998172,11.200000128
Q9H4B4,CHEMBL1969102,CHEMBL1988075,12.299998172,11.200000128
Q9H4B4,CHEMBL1970317,CHEMBL1988075,12.399997603,11.200000128
Q9H4B4,CHEMBL1970317,CHEMBL1993941,12.399997603,11.300000237
Q9H4B4,CHEMBL1973145,CHEMBL1983963,11.200000128,12.699997654
Q9H4B4,CHEMBL1973145,CHEMBL2000335,11.200000128,13.500007822
Q9H4B4,CHEMBL1973145,CHEMBL211378,11.200000128,12.799991797
Q9H4B4,CHEMBL1973348,CHEMBL2001751,11.200000128,12.399997603
Q9H4B4,CHEMBL1973937,CHEMBL271381,11.400000202,12.499996913
Q9H4B4,CHEMBL1974416,CHEMBL1996979,11.200000128,12.299998172
Q9H4B4,CHEMBL1977619,CHEMBL1996390,10.200000019,11.699999383
Q9H4B4,CHEMBL1977619,CHEMBL1999556,10.200000019,12.299998172
Q9H4B4,CHEMBL1981107,CHEMBL1984500,11.800000504,10.200000019
Q9H4B4,CHEMBL1983963,CHEMBL1984586,12.699997654,11.300000237
Q9H4B4,CHEMBL1983963,CHEMBL394790,12.699997654,11.300000237
Q9H4B4,CHEMBL1984363,CHEMBL2000335,11.200000128,13.500007822
Q9H4B4,CHEMBL1984586,CHEMBL211378,11.300000237,12.799991797
Q9H4B4,CHEMBL1991429,CHEMBL2006715,11.200000128,13.299970641
Q9H4B4,CHEMBL1994361,CHEMBL2001751,11.200000128,12.399997603
Q9H4B4,CHEMBL1996979,CHEMBL1998829,12.299998172,11.200000128
Q9H4B4,CHEMBL1997349,CHEMBL2005112,12.599996932,11.300000237
Q9H4B4,CHEMBL2000335,CHEMBL2005828,13.500007822,11.999998417
Q9H4B4,CHEMBL2005828,CHEMBL262433,11.999998417,13.1
Q9H4B4,CHEMBL211378,CHEMBL394790,12.799991797,11.300000237
Q9H4B4,CHEMBL491758,CHEMBL578061,12.199999035,11.1
Q9BWU1,CHEMBL1242373,CHEMBL1964687,10.1,11.599999679
Q9BWU1,CHEMBL1242373,CHEMBL1968406,10.1,11.500000186
Q9BWU1,CHEMBL1242373,CHEMBL1982135,10.1,11.800000504
Q9BWU1,CHEMBL1965507,CHEMBL1980144,11.500000186,10.1
Q9BWU1,CHEMBL1965507,CHEMBL1988594,11.500000186,10.1
Q9BWU1,CHEMBL1965507,CHEMBL1990583,11.500000186,10.1
P15735,CHEMBL1972158,CHEMBL1999931,11.400000202,12.699997654
P15735,CHEMBL1973348,CHEMBL2001751,11.400000202,13.99997427
P15735,CHEMBL1985095,CHEMBL592030,11.599999679,13.000008766
P15735,CHEMBL1986943,CHEMBL1991674,12.799991797,11.400000202
P15735,CHEMBL1992634,CHEMBL1994074,12.699997654,11.400000202
P15735,CHEMBL1997129,CHEMBL226471,12.899998135,11.400000202
O00311,CHEMBL1190711,CHEMBL1998112,13.8000571,11.999998417
O00311,CHEMBL1270230,CHEMBL1981079,13.757577319,15.500116928
O00311,CHEMBL1682341,CHEMBL1682545,13.299970641,11.999998417
O00311,CHEMBL1682358,CHEMBL1682545,13.600038134,11.999998417
O00311,CHEMBL1682358,CHEMBL1682546,13.600038134,11.999998417
O00311,CHEMBL1682545,CHEMBL1969843,11.999998417,13.000008766
O00311,CHEMBL1682553,CHEMBL1682554,13.000008766,14.1
O00311,CHEMBL1966628,CHEMBL1973720,14.400162274,15.600312917
O00311,CHEMBL1966808,CHEMBL2007592,13.99997427,11.999998417
O00311,CHEMBL1970522,CHEMBL1972937,13.200015437,11.999998417
O00311,CHEMBL1970950,CHEMBL1979933,13.600038134,15.500116928
O00311,CHEMBL1972158,CHEMBL2004631,14.901342913,13.600038134
O00311,CHEMBL1972339,CHEMBL2004631,15.500116928,13.600038134
O00311,CHEMBL1972988,CHEMBL2007574,12.799991797,14.1
O00311,CHEMBL1973720,CHEMBL1994438,15.600312917,14.400162274
O00311,CHEMBL1974870,CHEMBL1991063,15.200179498,13.99997427
O00311,CHEMBL1974870,CHEMBL2002726,15.200179498,13.99997427
O00311,CHEMBL1982400,CHEMBL1999931,14.200179498,15.400162274
O00311,CHEMBL1986499,CHEMBL2004631,14.901342913,13.600038134
O00311,CHEMBL1988163,CHEMBL1993424,13.500007822,11.999998417
O00311,CHEMBL1994830,CHEMBL497151,11.999998417,13.500007822
O00311,CHEMBL1996817,CHEMBL2000071,13.500007822,12.499996913
O00311,CHEMBL1997129,CHEMBL226471,13.1,11.999998417
O00311,CHEMBL2003456,CHEMBL526133,11.999998417,14.30379479
P29597,CHEMBL1682345,CHEMBL1975128,11.800000504,13.1
P29597,CHEMBL1682346,CHEMBL1975128,11.800000504,13.1
P29597,CHEMBL1969879,CHEMBL234085,11.800000504,13.399988938
P29597,CHEMBL1977619,CHEMBL1996390,10.800000069,11.800000504
P29597,CHEMBL1977619,CHEMBL1999556,10.800000069,11.800000504
O14920,CHEMBL1997129,CHEMBL226471,12.899998135,11.099427482
O14920,CHEMBL2036343,CHEMBL574646,10.568521083,12.058607315
O14920,CHEMBL379849,CHEMBL574646,10.242667504,12.058607315
O14920,CHEMBL576989,CHEMBL578601,12.344125144,13.487216143
O15111,CHEMBL1991577,CHEMBL466496,11.500000186,10.401029996
O15111,CHEMBL1997129,CHEMBL226471,13.000008766,11.500000186
O15111,CHEMBL309265,CHEMBL78862,10.798970004,12.25490196
O15111,CHEMBL310179,CHEMBL312648,12.32184875,10.798970004
O15111,CHEMBL311306,CHEMBL78862,10.798970004,12.25490196
O15111,CHEMBL311306,CHEMBL78917,10.798970004,12.1
O15111,CHEMBL311306,CHEMBL79004,10.798970004,13.1
O15111,CHEMBL311306,CHEMBL80843,10.798970004,12.622878745
O15111,CHEMBL312170,CHEMBL81603,11.622878745,13.196910013
O15111,CHEMBL312648,CHEMBL78862,10.798970004,12.25490196
O15111,CHEMBL312648,CHEMBL78885,10.798970004,11.986056648
O15111,CHEMBL312648,CHEMBL78917,10.798970004,12.1
O15111,CHEMBL312648,CHEMBL79004,10.798970004,13.1
O15111,CHEMBL312648,CHEMBL80843,10.798970004,12.622878745
O15111,CHEMBL312676,CHEMBL312698,11.180921908,12.25490196
O15111,CHEMBL312698,CHEMBL81315,12.25490196,10.798970004
O15111,CHEMBL568922,CHEMBL578601,11.568521083,13.145757491
O15111,CHEMBL576887,CHEMBL578601,11.050781977,13.145757491
O15111,CHEMBL576989,CHEMBL578601,10.976148359,13.145757491
O15111,CHEMBL78862,CHEMBL80793,12.25490196,10.798970004
O15111,CHEMBL78885,CHEMBL79004,11.986056648,13.1
O15111,CHEMBL79004,CHEMBL82136,13.1,11.622878745
O15111,CHEMBL80121,CHEMBL81315,12.32184875,10.798970004
O15530,CHEMBL1682345,CHEMBL1975128,11.500000186,12.699997654
O15530,CHEMBL1682346,CHEMBL1975128,11.500000186,12.699997654
O15530,CHEMBL1965507,CHEMBL1990583,12.499996913,14.1
O15530,CHEMBL1965836,CHEMBL1998159,11.500000186,12.799991797
O15530,CHEMBL1967116,CHEMBL1970317,11.500000186,12.599996932
O15530,CHEMBL1967116,CHEMBL1986851,11.500000186,12.599996932
O15530,CHEMBL1970203,CHEMBL1972576,11.500000186,12.899998135
O15530,CHEMBL1970203,CHEMBL1980144,11.500000186,12.699997654
O15530,CHEMBL1970203,CHEMBL1988594,11.500000186,13.1
O15530,CHEMBL1970317,CHEMBL1988075,12.599996932,11.500000186
O15530,CHEMBL1970317,CHEMBL1993941,12.599996932,11.500000186
O15530,CHEMBL1972158,CHEMBL1999931,11.599999679,12.699997654
O15530,CHEMBL1973348,CHEMBL2001751,11.500000186,13.399988938
O15530,CHEMBL1975128,CHEMBL1989646,12.699997654,11.500000186
O15530,CHEMBL1977148,CHEMBL1986851,11.500000186,12.599996932
O15530,CHEMBL1981782,CHEMBL1998121,11.500000186,12.899998135
O15530,CHEMBL1982466,CHEMBL1986851,11.500000186,12.599996932
O15530,CHEMBL1987007,CHEMBL2005475,12.299998172,13.399988938
O15530,CHEMBL1994361,CHEMBL2001751,11.500000186,13.399988938
O15530,CHEMBL1997129,CHEMBL226471,13.200015437,11.500000186
O15530,CHEMBL1997846,CHEMBL2006439,13.200015437,11.500000186
O15530,CHEMBL590109,CHEMBL592030,13.63027039,14.901342913
O43781,CHEMBL1965423,CHEMBL2004419,12.799991797,11.300000237
O43781,CHEMBL1966722,CHEMBL1975138,13.200015437,11.300000237
O43781,CHEMBL1973348,CHEMBL2001751,11.900000875,14.200179498
O43781,CHEMBL1974870,CHEMBL2002726,14.400162274,12.699997654
O43781,CHEMBL1976455,CHEMBL2003817,13.200015437,11.500000186
O43781,CHEMBL1981782,CHEMBL1998121,11.699999383,12.799991797
O43781,CHEMBL1986943,CHEMBL1991674,14.400162274,13.399988938
O43781,CHEMBL1997129,CHEMBL226471,14.200179498,12.799991797
O43781,CHEMBL1997846,CHEMBL2006439,13.1,14.200179498
O43781,CHEMBL340384,CHEMBL340921,13.500007822,12.299998172
O96017,CHEMBL116070,CHEMBL1974310,11.200000128,12.399997603
O96017,CHEMBL1682345,CHEMBL1682357,12.299998172,11.1
O96017,CHEMBL1682345,CHEMBL1984432,12.299998172,11.1
O96017,CHEMBL1682346,CHEMBL1984432,12.299998172,11.1
O96017,CHEMBL196363,CHEMBL2000335,11.200000128,12.299998172
O96017,CHEMBL196363,CHEMBL211378,11.200000128,12.299998172
O96017,CHEMBL1965836,CHEMBL1998159,12.1,13.200015437
O96017,CHEMBL1965910,CHEMBL1997617,11.599999679,13.299970641
O96017,CHEMBL1967116,CHEMBL1980297,11.900000875,13.200015437
O96017,CHEMBL1969190,CHEMBL1973937,12.599996932,11.500000186
O96017,CHEMBL1969301,CHEMBL484390,11.900000875,13.299970641
O96017,CHEMBL1969301,CHEMBL519697,11.900000875,14.1
O96017,CHEMBL1972158,CHEMBL1999931,11.699999383,13.99997427
O96017,CHEMBL1973348,CHEMBL2001751,11.599999679,13.399988938
O96017,CHEMBL1975900,CHEMBL1983449,13.200015437,12.1
O96017,CHEMBL1980297,CHEMBL1989708,13.200015437,11.900000875
O96017,CHEMBL1980297,CHEMBL1993941,13.200015437,11.900000875
O96017,CHEMBL1981782,CHEMBL1998121,11.900000875,13.1
O96017,CHEMBL1994361,CHEMBL2001751,11.599999679,13.399988938
O96017,CHEMBL1997129,CHEMBL226471,13.899970733,12.299998172
O96017,CHEMBL296586,CHEMBL336961,12.299998172,11.1
P04626,CHEMBL1965910,CHEMBL1997617,11.900000875,13.99997427
P04626,CHEMBL1977619,CHEMBL1996390,10.900000053,11.900000875
